id,runDuration
211756421,24.08
211756444,38.8
211756767,20.27
211756968,57.66
211756981,43.65
211756986,40.8
211757027,43.42
211757064,500
211757091,20
211757107,29.58
211757179,46.15
211757439,31.33
211757633,20
211757646,20
211757670,81.45
211757687,20.14
211757693,20
211757717,20
211757737,20
211757745,20
211757797,20
211757808,54.79
211758006,20
211758279,20
211758300,20
211758320,20
211758339,20
211758363,23.51
211758389,29.71
211758465,26.63
211758492,41.67
211758934,42.7
211758959,21.13
211758981,20
211758997,62.47
211759093,20
211759180,42.78
211759245,41.41
211759256,28.6
211759434,29.18
211759437,20
211759578,27.12
211759599,79.49
211759607,186.69
211759625,21.73
211759810,21.16
211759846,20
211759853,20
211759930,20
211760081,38.9
211760163,50.51
211760189,32.17
211760242,20
211760256,20
211760525,20
211760540,350.27
211760711,41.1
211760725,20
211760731,26.01
211760745,28.77
211760819,200.08
211760835,20
211760852,23.43
211760854,25.29
211760898,20
211761027,20
211761034,20
211761096,56.82
211761168,20
211761180,229.95
211761196,20
211761203,58.74
211761397,20
211761451,23.71
211761473,94.52
211761486,35.6
211761651,20
211761663,69.57
211761725,97.36
211761841,100.62
211761846,106.24
211761854,20
211761864,22.52
211761977,114.86
211762008,20
211762031,20
211762074,20
211762081,54.94
211762112,34.21
211762151,77.03
211762258,46.46
211762345,20
211762449,29.81
211762481,20
211762485,22.08
211762496,30.12
211762630,33.91
211762780,25.9
211762932,31.92
211762943,54.37
211762958,34.17
211762976,131.78
211763079,23.55
211763111,20
211763422,20.81
211763635,39.56
211763691,20
211763746,54.65
211764167,59
211764197,44.71
211764264,20
211764283,42.17
211764333,71.51
211764391,86.86
211764432,76.81
211764436,112.11
211764586,44.37
211764670,20
211764690,20
211764702,20
211764795,20.66
211764814,37.49
211764839,20
211764863,26.32
211765021,64.19
211765052,20.51
211765064,20
211765315,61.11
211765400,81.67
211765466,20
211765477,38.39
211765556,81.04
211765654,41.25
211765703,20
211765712,20
211765837,48.68
211765852,39.49
211765926,20
211765945,20
211766029,31.76
211766049,132.27
211766100,22.36
211766109,20
211766134,20
211766338,27.44
211766504,23.01
211766552,20
211766558,20
211766673,62.19
211766744,20
211766760,25.38
211766773,27.23
211766913,175.96
211766975,65.96
211767092,20
211767193,71.63
211767241,23.69
211767290,74.52
211767316,94.32
211767468,20
211767591,25.89
211767733,23.01
211767766,38.34
211767809,95.34
211767853,79.22
211767865,44.81
211767877,20
211767930,30.84
211767955,20
211767976,20
211767999,23.79
211768011,44.24
211768100,33.56
211768219,20
211768229,87.42
211768350,20
211768404,24.52
211768449,41.92
211768455,20
211768494,133.24
211768545,20
211768561,26.39
211768573,54.25
211768582,124.38
211768609,26.19
211768621,20
211768632,23.8
211768649,20
211768706,20
211768744,73.06
211768760,181.64
211768874,79.27
211768999,38.54
211769091,28.4
211769113,20
211769119,20
211769191,231.96
211769230,20
211769243,21.42
211769248,67.81
211769446,111.47
211769503,35.02
211769517,53.65
211769679,23.41
211769688,20
211769719,59.23
211769734,96.71
211770184,31.41
211770339,44.58
211770348,23.82
211770737,107.12
211771325,293.29
211771406,116.71
211771433,44.06
211771448,20
211771469,103.97
211771478,24.43
211771625,20
211771634,57.03
211771647,30.31
211771654,37.02
211771941,108.22
211772093,54.43
211772120,20
211772276,57.66
211772672,25.75
211772797,70.92
211772948,20
211773250,20
211773613,86.37
211773617,28.36
211773940,137.59
211774004,24.3
211774015,279.59
211774283,32.74
211774309,38.59
211774580,20
211774607,281.51
211774641,20.37
211774688,20
211774696,37.32
211774752,20
211774780,23.2
211774953,111.28
211774978,20
211775031,199.54
211775239,118.54
211775282,140.22
211775360,62.36
211775426,62.91
211775453,80.09
211775607,20
211775898,20
211775914,20
211775999,20
211776019,116.22
211776280,59.37
211776294,53.33
211776530,20
211776581,101.92
211776941,47.85
211776950,44.38
211777401,31.89
211777570,29.04
211777591,59.08
211777600,20
211778236,34.66
211778249,44.07
211778328,32.67
211778534,25.89
211778656,33.24
211778721,107.95
211778910,20
211778939,29.56
211779212,20
211779237,24.89
211779251,20
211779269,20
211779297,56.26
211779340,20.15
211779401,76.53
211779423,47.75
211779447,50.55
211779609,39
211779618,211.8
211779943,20
211780017,46.36
211780083,20
211780483,20.55
211780492,40.58
211780619,42.74
211780636,20
211780657,20
211780663,170.34
211780802,77.74
211780952,20
211781067,20
211781077,500
211781101,22.05
211781233,38.49
211781241,125.4
211781633,20
211781674,39.08
211781758,78.28
211781766,20
211781810,50.78
211781817,116.3
211782134,500
211782139,20
211782195,20
211782227,295.07
211782237,28.73
211782399,20.32
211782405,87.12
211782819,23.08
211782965,47.17
211782968,20
211782987,20
211783406,134.32
211783516,141.92
211783557,34.22
211783562,23.99
211783971,134.03
211783995,20
211784021,88.49
211784124,20
211784132,20
211784133,20
211784137,20
211784546,20
211784679,193.93
211784690,20
211784708,20
211785280,111.67
211785634,20
211785705,26.68
211785850,104.93
211785866,20
211785881,20
211785889,20
211786202,20
211786205,20
211786208,85.48
211786442,20
211786606,27.98
211786643,27.42
211786659,20
211786670,20
211786779,20
211786880,20
211786986,44.02
211787011,20
211787017,119.08
211787032,25.89
211787041,20
211787219,20
211787455,20
211787462,20
211787569,84.04
211787592,20
211787607,20
211787615,25.07
211788007,22.24
211788023,63.72
211788144,67.32
211788161,22.53
211788167,30.78
211788175,20
211788190,20
211788383,59.8
211788505,20
211788594,154.66
211788598,76.33
211788643,22.36
211788738,20
211788742,20
211789317,35.64
211789333,112.33
211789340,55.65
211789712,49.68
211789836,92.73
211789842,37.35
211790267,20
211790299,20
211790410,31.13
211790848,20.4
211790887,36.1
211790965,20
211791321,42.05
211791445,21.51
211791472,78.63
211791534,29.39
211791547,180.82
211791549,31.72
211791589,20
211792019,42.71
211792110,38.36
211792153,20
211792171,20
211792586,28.34
211792608,20
211792610,44.42
211792704,46.51
211792734,40.6
211792748,37.6
211792834,57.06
211793196,144.93
211793204,72.21
211793277,44.62
211793285,152.47
211793295,57.51
211793320,26.22
211793333,63.25
211793780,37.73
211793871,81.54
211793918,22.28
211794116,50.03
211794376,79.4
211794452,86.3
211794463,70.41
211794470,20
211794487,20
211794946,27.07
211794952,20
211794959,53.38
211795038,51.99
211795054,20
211795062,20
211795522,20
211795602,24.66
211795629,32.19
211795644,121.05
211795989,21.41
211795997,38.72
211796108,213.94
211796125,62.37
211796187,20
211796221,34.94
211796231,20
211796525,20
211796663,20
211796684,20
211796802,31.99
211796809,41.86
211796817,73.36
211796820,30.98
211797110,22.54
211797136,40.14
211797270,20
211797374,57.81
211797388,20
211797403,56.39
211797407,275.32
211797673,33.28
211797679,52.6
211797682,35.8
211797820,20
211797856,20
211797861,65.94
211797958,165.07
211797968,20
211797972,26.22
211797980,58.58
211797991,20
211798261,38.45
211798446,87.58
211798524,74.17
211798567,47.98
211798578,111.78
211798738,24.21
211798742,25.7
211798791,28.73
211799110,25.94
211799165,20
211799183,49.32
211799577,71.42
211799582,29.1
211799672,20
211799711,88.1
211799714,30.7
211799728,98.86
211799742,74.57
211799749,109.32
211800089,42.12
211800301,500
211800309,500
211800314,63.44
211800327,122.47
211800351,64.67
211800672,47.81
211800893,114.19
211800907,185.39
211800925,125.3
211801160,75.75
211801171,63.84
211801267,29.72
211801317,83.56
211801463,85.79
211801468,38.06
211801482,80.04
211801484,56.54
211802016,20
211802043,114.14
211802057,20
211802075,20
211802214,91.92
211802245,20
211802370,56.76
211802431,52.56
211802534,28.36
211802592,20
211802600,152.6
211802619,51.91
211802627,22.36
211802645,20
211802651,62.44
211803114,46.56
211803168,20
211803233,218.5
211803623,38
211803639,71.42
211803777,20
211803804,20
211803812,173.01
211803822,26.01
211804228,131.37
211804347,20
211804406,49.15
211804821,61.46
211804849,20
211804940,20
211804978,20
211804983,34.73
211805520,20.86
211805562,39.09
211805569,83.92
211805852,20
211806115,25.22
211806141,20
211806153,56.38
211806680,83.15
211806693,23.53
211806715,20
211807255,20
211807270,20.17
211807316,20
211807718,122.53
211807838,93.46
211807846,77.96
211807855,78.45
211808019,20
211808098,64.81
211808101,53.25
211808147,49.18
211808361,116.44
211808385,20
211808393,20
211808462,29.9
211808672,20
211808709,20
211808717,35.62
211808734,27.05
211808911,20
211809076,20
211809092,112.4
211809126,114.25
211809148,20
211809274,20
211809317,25.24
211809452,24.87
211809493,75.01
211809651,40.3
211809654,44.79
211809727,20
211809883,20
211809929,20
211810047,26.3
211810070,20
211810190,20
211810216,20
211810287,20
211810301,20
211810305,46.07
211810315,20
211810340,20
211810438,24.44
211810471,69.86
211810518,57.08
211810727,20
211810798,20
211810804,26.13
211810810,165.77
211810825,301.37
211810863,20
211810881,104.79
211810891,46.75
211810898,29.33
211811020,132.82
211811024,21.53
211811056,87.49
211811356,60.21
211811365,51.86
211811443,20
211811486,20
211811593,40.99
211811619,60.77
211811786,63.89
211811811,59.7
211811816,52.27
211811967,206.67
211812035,20
211812055,20
211812177,139.84
211812185,42.23
211812204,31.36
211812630,73.29
211812776,20
211813137,183.29
211813199,20
211813202,20
211813210,20
211813355,20
211813364,25.71
211813376,121.26
211813408,26.07
211813561,187.16
211813573,23.34
211813583,49.48
211813728,47.24
211813756,112.4
211813933,30.03
211813963,205.66
211814104,20
211814114,21.96
211814286,120
211814306,169.45
211814344,59.52
211814380,20
211814398,61.74
211814536,20
211814544,20
211814557,20
211814740,500
211814899,26.66
211814929,59.52
211814945,32.09
211814960,110
211814976,20
211815017,20.93
211815283,20.97
211815458,20
211815477,207.76
211815500,54.33
211815528,31.9
211815541,20
211815570,25.16
211815585,20
211815695,24.16
211815892,20.35
211815905,59.96
211815952,116.44
211816109,20
211816151,73.68
211816179,25.43
211816198,128.9
211816381,20.91
211816602,20
211816631,20
211816648,206.67
211816662,107.53
211816668,112.4
211816716,20
211816761,20
211816868,69.22
211816981,20
211817044,20
211817263,112.4
211817290,108.88
211817310,20
211817486,29.86
211817852,20
211817861,99.04
211817864,32.99
211818173,27.95
211818340,20
211818434,39.47
211818440,20
211818631,20
211818740,25.71
211818813,20
211818828,29.8
211818852,62.36
211818994,75.18
211818997,20
211819010,38.54
211819013,29.18
211819016,38.54
211819208,69.95
211819216,92.17
211819224,20
211819302,22.01
211819389,87.67
211819506,26.32
211819565,39.94
211819591,168.49
211819597,20
211819607,38.54
211819610,52.95
211819832,49.74
211819891,38.36
211820084,32.79
211820120,100.27
211820189,52.42
211820385,43.76
211820698,88.95
211821253,50.41
211821544,20
211821663,151.1
211821940,20.3
211822139,29.36
211822173,47.08
211822523,39.51
211823107,28.4
211823473,37.9
211823647,20
211823695,26.66
211823888,20
211824050,38.24
211824053,41.18
211824056,41.18
211824068,20
211824477,112.97
211824556,69.77
211824680,41.99
211824747,20
211824755,20
211824853,20
211825123,20
211825187,47.62
211825203,211.23
211825222,20
211825311,52.26
211825433,48.61
211825644,75.17
211825706,147.12
211825744,58.08
211825754,20
211825925,32.53
211826221,20
211826229,273.01
211826580,26.54
211826593,20
211826721,22.14
211826946,283.08
211826980,20.55
211827002,34.84
211827072,109.2
211827267,23.15
211827481,22.54
211827566,169.77
211827664,127.4
211827698,20
211827885,20
211828037,21.75
211828080,60.91
211828167,108.4
211828185,20
211828199,37.05
211828267,38.9
211828287,127.84
211828501,20
211828682,20.7
211828770,120.14
211828780,35.34
211828862,76.85
211829086,26.33
211829266,44.74
211829473,20
211829965,20
211829983,136.71
211830066,41.48
211830632,32.68
211830725,20
211831310,46.03
211831358,20
211831392,20
211831635,20
211831814,70.19
211832016,20
211832205,20
211832503,20
211832611,20
211832860,20
211832987,32.67
211832997,54.04
211833006,36.85
211833238,36.59
211833384,141.64
211833408,45.35
211833646,67.56
211833807,145.62
211833936,20
211833967,20
211834041,57.33
211834096,38.22
211834128,128.95
211834136,57.63
211834196,20
211834258,20
211834403,20
211834412,49.32
211834556,20
211834566,121.37
211834639,20
211834725,20
211834944,20
211834970,22.39
211835113,20
211835304,42.42
211835510,96.82
211835573,45.55
211835580,20
211835705,78.66
211835941,126.03
211836199,96.49
211836318,34.95
211836367,212.71
211836542,20
211836740,30.36
211836946,32.71
211836960,20
211837085,84.57
211837099,20
211837171,20
211837197,24.35
211837459,54.06
211837669,20
211837682,45.78
211837715,20
211837778,20
211837783,40.01
211837786,35.84
211837988,22.96
211838218,20
211838362,55.07
211838556,40.94
211839232,147.4
211839377,20
211839511,63.84
211839708,42.04
211839715,20
211839789,76.27
211839807,146.03
211839833,70.53
211840053,60
211840087,255.89
211840285,20
211840293,20
211840310,46.44
211840572,140.41
211840631,20
211841062,20
211841063,113.91
211841109,62.6
211841129,30.55
211841149,25.48
211841153,20
211841156,20
211841161,39.45
211841208,26.16
211841246,92.99
211841791,267.95
211842154,86.68
211842412,106.16
211842781,33.33
211842935,20
211842995,110.59
211843002,20
211843229,26.63
211843294,20
211843397,42.56
211843472,20
211843516,20
211843542,20
211843872,21.96
211843921,78.41
211843961,38.23
211844153,250.61
211844157,20
211844390,20
211844433,56.59
211844501,54.92
211844571,31.92
211844663,20
211844937,20
211845022,20
211845277,20
211845317,64.52
211845604,66.85
211845629,42.6
211845752,29.24
211845795,175.53
211845918,20
211845954,20
211845995,20
211846208,42.6
211846364,64.57
211846375,36.53
211846660,20
211846698,20
211846750,37.15
211846766,24.68
211846786,35.34
211847160,20
211847206,36.63
211847283,24.84
211847349,49.37
211847481,41.85
211847664,20
211847865,22.56
211847915,21.25
211848305,20
211848430,20
211848493,45.09
211848509,20
211848558,27.63
211849074,46.3
211849087,23.71
211849095,20
211849184,32.84
211849304,20
211849416,60.62
211849515,67.26
211849530,20
211849667,30.35
211850261,20
211850307,22.38
211850669,67.26
211850762,97.81
211850783,87.67
211850831,20
211850839,21.12
211850847,20
211850879,20
211850895,20
211850900,20
211850908,20
211851247,67.26
211851886,20
211851930,48.44
211851955,20
211852160,141.78
211852291,20
211852576,20.52
211852848,20
211853152,94.52
211853426,20
211853606,104.25
211853711,20
211853727,133.52
211853763,48.88
211853774,20
211854178,38.24
211854307,20
211854334,42.47
211854761,33.81
211854810,33.57
211854814,108.37
211854822,20.06
211854925,88.22
211855007,174.61
211855027,20
211855053,20
211855067,39.54
211855073,78.15
211855187,23.11
211855381,20
211855411,20
211855441,79.78
211855458,43.32
211855461,57.36
211855584,20
211855598,25.46
211855670,124.93
211855677,59.18
211855983,20
211856032,20.99
211856052,20
211856218,20
211856243,24.3
211856270,20
211856668,20
211856685,53.58
211856697,20
211856752,20
211856785,37.95
211856808,20
211856850,88.08
211856863,53.51
211856882,20
211856938,80.09
211857239,53.01
211857292,25.65
211857296,20
211857312,26.88
211857403,24.58
211857431,22.92
211857438,20
211857461,54.8
211857487,20
211857645,59.66
211857855,20
211857913,22.97
211857973,29.6
211858020,20
211858043,104.01
211858194,22.05
211858276,40.03
211858465,47.18
211858473,82.92
211858485,40.74
211858501,54.11
211858509,40.08
211858533,20
211858655,37.28
211858674,42.05
211858759,270.14
211858795,20
211858806,20
211858875,31.53
211859074,54.25
211859080,20
211859098,106.19
211859108,20
211859116,55.84
211859130,75.42
211859223,38.22
211859257,37.55
211859400,159.61
211859669,25.97
211859704,59.06
211859716,20.67
211859724,53.12
211859737,20
211859828,20
211859842,51.43
211859930,96.35
211859962,148.86
211860077,54.33
211860088,20
211860289,73.49
211860311,20
211860322,75.25
211860337,77.02
211860338,22.43
211860347,26.3
211860412,37.42
211860445,20
211860707,25.65
211860876,32.74
211860953,70.22
211860962,119.93
211860973,82.86
211861018,28
211861171,96.82
211861197,48.21
211861264,197.44
211861323,27.9
211861539,100.87
211861546,20
211861559,34.95
211861566,37.03
211861587,65.56
211861660,20
211861665,20
211861773,20.59
211861803,183.29
211861901,20
211861940,20
211862170,21.65
211862179,113.7
211862189,26.21
211862207,20.2
211862260,20
211862278,74.52
211862304,20
211862500,36.01
211862503,59.82
211862561,38.95
211862569,20
211862739,27.95
211862753,37.81
211862775,40.48
211862788,20
211862795,33.34
211862806,20
211862821,50.59
211862831,26.67
211862870,27.04
211862888,20
211863180,22.24
211863354,415.48
211863446,88.53
211863455,27.98
211863478,65.34
211863801,20
211864017,20
211864024,20
211864029,20.15
211864049,20
211864095,42.46
211864309,64.66
211864361,20
211865047,20
211865086,20
211865186,146.71
211865272,20
211865576,294.01
211865920,52.63
211865967,30.63
211865987,43.36
211866316,90.5
211866488,54.52
211866530,20
211866542,20
211866567,37.49
211866651,20
211866676,24.76
211866730,32.6
211867051,130.03
211867259,20
211867411,69.51
211867424,35.19
211867434,48.81
211867792,20
211867937,20
211867979,20
211868057,69.04
211868080,20
211868114,20
211868117,39.66
211868127,20
211868137,20
211868482,78.99
211868636,20
211868692,23.99
211868767,23.27
211868802,48.41
211868823,20
211869133,21.19
211869369,50.05
211869475,56.55
211869520,55.04
211869568,124.16
211869847,98.17
211870046,40.16
211870220,98.86
211870232,20
211870518,30.04
211870529,20
211870557,69.63
211870584,76.33
211870785,39.69
211870894,51.31
211870898,20
211870922,56.91
211870962,122.47
211870973,49.45
211871214,58.59
211871262,30.78
211871406,20
211871512,68.63
211871572,20
211871585,20
211871609,33.3
211871890,39.73
211872107,25
211872180,38.36
211872264,29.53
211872290,24.16
211872323,20
211872609,21.64
211872634,125.24
211872782,20
211872850,78.9
211872878,20.42
211872890,68.7
211872938,47.73
211872962,51.69
211872972,31.78
211873246,33.91
211873281,30.78
211873284,32.6
211873544,25.14
211873631,114.37
211873647,26.39
211873660,55.49
211873982,73.88
211874174,39.13
211874356,38.64
211874392,20
211874413,20
211874662,36.06
211874675,54.04
211874689,37.51
211874694,20
211874701,77.35
211874715,87.73
211874747,20
211874866,21.42
211874905,37.57
211874943,23.76
211875065,31.86
211875075,20
211875080,137.01
211875098,20
211875111,20
211875372,52.05
211875379,20
211875393,30.89
211875395,91.03
211875649,20
211875736,110.27
211875798,33.87
211875808,56.88
211875813,32.32
211875844,32.67
211875885,20
211875920,90.66
211875928,66.47
211875962,25.01
211875997,256.58
211876016,20
211876026,20
211876050,20
211876063,20
211876079,35.88
211876099,20
211876289,35.71
211876543,20
211876557,156.51
211876587,20
211876643,23.16
211876708,23.11
211876748,21.61
211876773,114.88
211876790,26.47
211877201,101.37
211877243,20.35
211877361,20
211877392,20
211877405,20
211877414,20
211877560,33.52
211877937,20
211877984,25.56
211878018,20
211878055,66.61
211878064,20
211878506,71.71
211878517,63.22
211878586,20
211878636,20
211878648,39.76
211878683,20
211878742,20
211879160,53.24
211879196,83.2
211879219,56.55
211879230,20
211879242,20
211879291,55.55
211879322,34.52
211879350,53.29
211879369,20
211879386,39.91
211879396,50.47
211879773,23.03
211879801,53.04
211879847,28.08
211879870,22.47
211879946,24.43
211880039,81.79
211880056,20
211880302,58.68
211880320,20
211880417,22.84
211880448,22.36
211880471,20.07
211880492,22.47
211880511,171.23
211880521,20.82
211880536,23.58
211880575,33.34
211880623,20
211880636,20
211880643,44.66
211880654,20
211880687,38.72
211881005,22.68
211881066,51.87
211881089,172.87
211881129,28.49
211881157,76.99
211881225,20
211881267,31.56
211881307,20
211881412,103.2
211881421,44.26
211881527,50.65
211881551,20
211881657,21.37
211881683,111.1
211881704,28.32
211881712,20
211881749,49.56
211881823,51.75
211881842,20
211881855,65.64
211881866,20
211882035,32.22
211882119,50.02
211882150,88.46
211882316,50.41
211882354,20
211882359,23.95
211882476,49.68
211882491,26.89
211882759,85.08
211882890,100.71
211882902,20
211882922,20
211882954,20
211882964,80.89
211882978,20
211883093,57.5
211883362,164.04
211883618,20
211883640,20
211883695,184.86
211883716,35.63
211883719,80.05
211883997,30.62
211884149,20
211884158,116.71
211884202,137.44
211884222,20
211884238,20
211884388,64.29
211884526,132.42
211884628,20
211884773,62.69
211884781,20
211884875,28.45
211884902,20
211884937,20
211884948,20
211884996,28.77
211885254,44.11
211885445,30.59
211885467,49.67
211885492,20
211885522,20
211885535,21.98
211885566,20
211885573,20
211885590,20
211885649,24.57
211886025,112.23
211886114,53.52
211886180,20.87
211886220,21.84
211886245,20
211886319,20
211886458,331.37
211886466,20
211886646,20
211886788,20
211886870,26.74
211886897,49.32
211886939,66.25
211886956,48.52
211887444,49.51
211887539,25.66
211888045,21.35
211888082,32.27
211888103,20
211888117,20.96
211888145,49.04
211888210,20
211888532,48.22
211888681,20
211888719,109.28
211888737,66.3
211888803,23.17
211889171,89.43
211889298,32.7
211889351,42.74
211889374,66.3
211889441,20
211889445,46.23
211889450,20
211889486,20
211890019,20
211890110,20
211890122,24.08
211890438,20
211890456,20
211890670,88.45
211890685,30.94
211890699,51.27
211890711,61.88
211891219,158.27
211891234,21.96
211891241,25.02
211891274,457.53
211891307,74.16
211891333,104.49
211891374,20
211891388,20
211891398,20
211891681,20
211891697,43
211891839,43.37
211891881,111.98
211892351,69.95
211892425,33.92
211892589,80.93
211892661,37.57
211892956,89.38
211893047,20
211893058,20
211893176,87.09
211893228,85.26
211893254,20
211893272,31.47
211893298,43.11
211893628,100.55
211893728,26.24
211893859,43.51
211894275,159.78
211894350,20
211894391,29.12
211894458,295.06
211894506,43.51
211894564,33.25
211894686,20.21
211894722,22.01
211894978,20
211895110,40.77
211895129,39.38
211895150,79.93
211895155,20
211895228,33.52
211895381,21.66
211895549,20
211895618,58.9
211895644,71.92
211895656,20
211895662,39.37
211895688,20
211895772,22.92
211895792,63.01
211895800,20
211895826,82.66
211896180,56.78
211896190,20
211896228,40.68
211896343,102.6
211896544,40.12
211896970,59.29
211896981,20
211897177,20
211897191,57.98
211897501,497.81
211897590,36.85
211897648,42.21
211897661,20
211897675,88.11
211897817,20
211897877,195.98
211897959,20
211898150,22.56
211898332,29.37
211898423,20
211898792,331.37
211898854,68.77
211898935,33.3
211899287,125.84
211899484,27.25
211899592,31.62
211899600,57.3
211899640,20.53
211899754,71.7
211899989,82.74
211900209,43.74
211900247,224.11
211900332,30.02
211900438,271.78
211900940,217.08
211901025,23.48
211901040,34.25
211901558,48.2
211901651,20
211901660,116.26
211902206,190.55
211902213,101.92
211902280,20
211902330,25.93
211902375,169.13
211902755,20.17
211902854,122.79
211902942,135.71
211903450,71.19
211903541,20
211903559,82.03
211904049,65.91
211904091,31.52
211904186,20
211904240,73.58
211904495,66.26
211904660,63.89
211904677,349.86
211904721,21.04
211904841,56.69
211904862,20
211905123,23.13
211905304,290.27
211905436,50.27
211905454,78.83
211905940,20
211906083,88.95
211906122,20
211906794,93.39
211906903,20
211906917,55.28
211906926,56.35
211906963,20
211907064,24.91
211907107,20
211907137,23.8
211907146,70.68
211907361,35.89
211907384,144.25
211907442,34.25
211907444,20.58
211907449,20
211907469,20
211907529,28.82
211907605,33.15
211907629,28.47
211907645,20
211907717,74.63
211907721,20
211907741,21.92
211907762,45.89
211907775,72.23
211907992,20
211907998,20
211908090,54.7
211908091,20
211908110,20
211908181,72.51
211908236,20
211908249,96.71
211908271,27.26
211908378,42.53
211908394,20
211908660,20
211908669,20
211908683,20
211908816,20
211908828,38.76
211908883,20
211908903,38.26
211908975,20
211909001,21.64
211909016,34
211909222,49.2
211909318,20
211909328,20
211909342,20
211909455,20
211909463,20
211909593,54.68
211909607,20
211909609,30.07
211909880,20
211909898,25.35
211909923,64.82
211909934,24.71
211909940,20
211910079,20
211910192,26.92
211910233,72.06
211910244,20.59
211910536,20
211910555,20
211910562,48.44
211910576,20
211910707,20
211910723,20
211910731,28.68
211910824,111.8
211910830,130.98
211910847,20
211910851,34.82
211910874,92.39
211911102,28.79
211911187,20
211911199,24.11
211911333,20
211911352,20
211911455,50.35
211911482,40.05
211911484,22.28
211911739,20
211911748,20
211911806,20
211911815,24.29
211911907,83.84
211911967,20
211911974,23.01
211911998,21.07
211912094,20
211912100,20
211912119,32.43
211912433,27.55
211912436,85.07
211912648,58.56
211912711,78.78
211912738,55.67
211912761,179.77
211912990,20
211913038,88.81
211913231,20
211913252,20
211913343,257.15
211913616,20
211913666,53.59
211913672,34.71
211913860,20
211913973,34.42
211913980,27.36
211914008,127.75
211914249,47.21
211914275,20
211914369,86.14
211914410,50.68
211914474,21.11
211914531,116.99
211914549,345.62
211914581,20.99
211914596,24.75
211914631,40.03
211914642,42.82
211914854,20
211914888,29.94
211914908,26.55
211914954,83.15
211914980,144.75
211915106,190.23
211915118,38.31
211915141,130.47
211915251,20
211915506,20
211915511,20
211915521,20
211915557,70.64
211915754,208.08
211915861,23.86
211915893,64.22
211915909,38.84
211915920,27.48
211916147,20
211916162,20
211916180,151.23
211916189,24.01
211916211,27.76
211916255,109.04
211916336,21.39
211916396,20
211916398,20
211916491,20
211916503,336.62
211916516,68.28
211916525,82.83
211916556,20
211917021,27.38
211917126,54.68
211917220,25.6
211917246,111.26
211917255,54.5
211917264,22
211917401,94.66
211917414,43.29
211917964,20
211917969,20
211917984,101.21
211918002,52.74
211918464,20
211918497,41.1
211918555,20
211918566,29.61
211918577,36.26
211918659,122.86
211918671,29.11
211918697,48.8
211918867,20.9
211919212,20
211919229,30.82
211919261,169.02
211919284,28.86
211919369,32.42
211919422,20
211919470,65.65
211919620,20
211919974,35.21
211920003,195.7
211920008,24.25
211920019,25.14
211920167,93.56
211920190,20
211920206,30.75
211920210,81.79
211920227,97.89
211920357,23.22
211920648,20
211920720,58.24
211920736,20
211920888,25.7
211921078,40.94
211921459,51.64
211921487,120.68
211921506,41.55
211921513,20
211921618,29.32
211921622,23.98
211921657,53.18
211921778,51.44
211922075,107.4
211922160,20
211922166,31.23
211922188,39.87
211922190,50.14
211922200,20
211922207,20
211922223,20
211922345,461.26
211922481,39.02
211922503,39.55
211922517,20
211922832,29.63
211922891,38.98
211922902,39.74
211923037,26.97
211923234,113.7
211923590,20
211923601,74.27
211923612,67.53
211923622,30.7
211923624,22.73
211923641,20
211923731,28.32
211923763,93.56
211923785,20
211923797,28.11
211923807,181.91
211924246,20
211924306,20
211924335,20
211924451,144.93
211924478,20
211924485,47.3
211924500,76.46
211924513,72.97
211924964,30.68
211924981,32.71
211925002,20
211925192,64.26
211925222,23.04
211925232,28.51
211925387,159
211925705,20
211925718,20
211925729,20.58
211925881,20
211925906,143.19
211925996,41.78
211926427,59.39
211926444,20
211926474,21.37
211926485,82
211926500,79.89
211926689,168.37
211927170,158.19
211927192,33.77
211927207,20
211927231,20
211927330,69.92
211927339,67.71
211927451,20
211927477,20
211927501,35.69
211927617,67.88
211927671,20
211927950,30.53
211927951,36.19
211927964,20
211927999,20
211928226,20
211928246,20
211928268,47.67
211928419,84.29
211928492,20
211928557,32.16
211928583,20
211928793,154.52
211928896,31.32
211929030,75.07
211929138,59.22
211929146,361.37
211929236,41.19
211929251,20
211929851,27.89
211929859,81.51
211929872,71.34
211929883,40.08
211930277,344.93
211930492,34.18
211930499,77.76
211930503,31.28
211930535,31.9
211930562,20
211930857,20.37
211930900,44.29
211930915,47.91
211930965,20.3
211931168,30.68
211931173,33.89
211931221,20
211931353,20
211931581,323.29
211931673,92.6
211931856,56.58
211931879,107.85
211931886,20
211932093,28.2
211932230,23.09
211932243,93.24
211932279,51.53
211932333,20
211932420,52.05
211932462,24.67
211932471,20.79
211932488,56.58
211932526,20
211932578,74.43
211932642,20
211932703,20
211932857,20
211932890,164.57
211932906,20
211932929,51.44
211933122,79.33
211933133,63.27
211933146,28.3
211933302,30.63
211933378,20
211933414,20
211933436,121.1
211933496,65.8
211933548,82.86
211933665,20
211933712,20
211933756,189.54
211933769,30.26
211933772,20
211933984,31.39
211934286,20
211934328,88.22
211934342,59.09
211934346,50.65
211934360,20
211934443,44.97
211934528,20
211934630,72.28
211934671,37.12
211934965,23.94
211934974,109.38
211934979,90.87
211935019,30.35
211935029,57.72
211935040,72.33
211935163,33.23
211935235,128.36
211935252,20.87
211935277,47.95
211935333,20
211935470,29.52
211935646,68.95
211935648,85.1
211935656,154.61
211935657,28.87
211935661,82.31
211935691,27.05
211935701,180.82
211935717,20
211935799,38.9
